[2017-10-22 22:24:07,029] DEBUG preRegister called. Server=com.sun.jmx.mbeanserver.JmxMBeanServer@66d3c617, name=log4j:logger=state.change.logger (state.change.logger)
[2017-10-22 22:25:20,377] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-27 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 2 (state.change.logger)
[2017-10-22 22:25:20,377] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-39 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 2 (state.change.logger)
[2017-10-22 22:25:20,377] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-6 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 2 (state.change.logger)
[2017-10-22 22:25:20,377] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-35 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 2 (state.change.logger)
[2017-10-22 22:25:20,377] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-2 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 2 (state.change.logger)
[2017-10-22 22:25:20,378] TRACE Controller 0 epoch 1 received response {error_code=0} for a request sent to broker localhost:9092 (id: 0 rack: null) (state.change.logger)
[2017-10-22 22:29:51,802] TRACE Controller 0 epoch 1 changed partition [TextLinesTopic,0] state from NonExistentPartition to NewPartition with assigned replicas 0 (state.change.logger)
[2017-10-22 22:29:51,806] TRACE Controller 0 epoch 1 changed state of replica 0 for partition [TextLinesTopic,0] from NonExistentReplica to NewReplica (state.change.logger)
[2017-10-22 22:29:51,816] TRACE Controller 0 epoch 1 changed partition [TextLinesTopic,0] from NewPartition to OnlinePartition with leader 0 (state.change.logger)
[2017-10-22 22:29:51,816] TRACE Controller 0 epoch 1 sending become-leader LeaderAndIsr request (Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1) to broker 0 for partition [TextLinesTopic,0] (state.change.logger)
[2017-10-22 22:29:51,818] TRACE Broker 0 received LeaderAndIsr request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0) correlation id 3 from controller 0 epoch 1 for partition [TextLinesTopic,0] (state.change.logger)
[2017-10-22 22:29:51,819] TRACE Controller 0 epoch 1 sending UpdateMetadata request (Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1) to brokers Set(0) for partition TextLinesTopic-0 (state.change.logger)
[2017-10-22 22:29:51,820] TRACE Broker 0 handling LeaderAndIsr request correlationId 3 from controller 0 epoch 1 starting the become-leader transition for partition TextLinesTopic-0 (state.change.logger)
[2017-10-22 22:29:51,820] TRACE Controller 0 epoch 1 changed state of replica 0 for partition [TextLinesTopic,0] from NewReplica to OnlineReplica (state.change.logger)
[2017-10-22 22:29:51,830] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 3 for partition TextLinesTopic-0 (state.change.logger)
[2017-10-22 22:29:51,830] TRACE Broker 0 completed LeaderAndIsr request correlationId 3 from controller 0 epoch 1 for the become-leader transition for partition TextLinesTopic-0 (state.change.logger)
[2017-10-22 22:29:51,830] TRACE Controller 0 epoch 1 received response {error_code=0,partitions=[{topic=TextLinesTopic,partition=0,error_code=0}]} for a request sent to broker localhost:9092 (id: 0 rack: null) (state.change.logger)
[2017-10-22 22:29:51,831] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition TextLinesTopic-0 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 4 (state.change.logger)
[2017-10-22 22:29:51,832] TRACE Controller 0 epoch 1 received response {error_code=0} for a request sent to broker localhost:9092 (id: 0 rack: null) (state.change.logger)
[2017-10-22 22:30:20,627] TRACE Controller 0 epoch 1 changed partition [wordcount-application-Counts-repartition,0] state from NonExistentPartition to NewPartition with assigned replicas 0 (state.change.logger)
[2017-10-22 22:30:20,628] TRACE Controller 0 epoch 1 changed state of replica 0 for partition [wordcount-application-Counts-repartition,0] from NonExistentReplica to NewReplica (state.change.logger)
[2017-10-22 22:30:20,633] TRACE Controller 0 epoch 1 changed partition [wordcount-application-Counts-repartition,0] from NewPartition to OnlinePartition with leader 0 (state.change.logger)
[2017-10-22 22:30:20,634] TRACE Controller 0 epoch 1 sending become-leader LeaderAndIsr request (Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1) to broker 0 for partition [wordcount-application-Counts-repartition,0] (state.change.logger)
[2017-10-22 22:30:20,636] TRACE Broker 0 received LeaderAndIsr request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0) correlation id 5 from controller 0 epoch 1 for partition [wordcount-application-Counts-repartition,0] (state.change.logger)
[2017-10-22 22:30:20,637] TRACE Broker 0 handling LeaderAndIsr request correlationId 5 from controller 0 epoch 1 starting the become-leader transition for partition wordcount-application-Counts-repartition-0 (state.change.logger)
[2017-10-22 22:30:20,639] TRACE Controller 0 epoch 1 sending UpdateMetadata request (Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1) to brokers Set(0) for partition wordcount-application-Counts-repartition-0 (state.change.logger)
[2017-10-22 22:30:20,640] TRACE Controller 0 epoch 1 changed state of replica 0 for partition [wordcount-application-Counts-repartition,0] from NewReplica to OnlineReplica (state.change.logger)
[2017-10-22 22:30:20,650] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 5 for partition wordcount-application-Counts-repartition-0 (state.change.logger)
[2017-10-22 22:30:20,650] TRACE Broker 0 completed LeaderAndIsr request correlationId 5 from controller 0 epoch 1 for the become-leader transition for partition wordcount-application-Counts-repartition-0 (state.change.logger)
[2017-10-22 22:30:20,651] TRACE Controller 0 epoch 1 received response {error_code=0,partitions=[{topic=wordcount-application-Counts-repartition,partition=0,error_code=0}]} for a request sent to broker localhost:9092 (id: 0 rack: null) (state.change.logger)
[2017-10-22 22:30:20,652] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition wordcount-application-Counts-repartition-0 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 6 (state.change.logger)
[2017-10-22 22:30:20,663] TRACE Controller 0 epoch 1 received response {error_code=0} for a request sent to broker localhost:9092 (id: 0 rack: null) (state.change.logger)
[2017-10-22 22:30:20,846] TRACE Controller 0 epoch 1 changed partition [wordcount-application-Counts-changelog,0] state from NonExistentPartition to NewPartition with assigned replicas 0 (state.change.logger)
[2017-10-22 22:30:20,847] TRACE Controller 0 epoch 1 changed state of replica 0 for partition [wordcount-application-Counts-changelog,0] from NonExistentReplica to NewReplica (state.change.logger)
[2017-10-22 22:30:20,850] TRACE Controller 0 epoch 1 changed partition [wordcount-application-Counts-changelog,0] from NewPartition to OnlinePartition with leader 0 (state.change.logger)
[2017-10-22 22:30:20,850] TRACE Controller 0 epoch 1 sending become-leader LeaderAndIsr request (Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1) to broker 0 for partition [wordcount-application-Counts-changelog,0] (state.change.logger)
[2017-10-22 22:30:20,850] TRACE Controller 0 epoch 1 sending UpdateMetadata request (Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1) to brokers Set(0) for partition wordcount-application-Counts-changelog-0 (state.change.logger)
[2017-10-22 22:30:20,850] TRACE Controller 0 epoch 1 changed state of replica 0 for partition [wordcount-application-Counts-changelog,0] from NewReplica to OnlineReplica (state.change.logger)
[2017-10-22 22:30:20,852] TRACE Broker 0 received LeaderAndIsr request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0) correlation id 7 from controller 0 epoch 1 for partition [wordcount-application-Counts-changelog,0] (state.change.logger)
[2017-10-22 22:30:20,853] TRACE Broker 0 handling LeaderAndIsr request correlationId 7 from controller 0 epoch 1 starting the become-leader transition for partition wordcount-application-Counts-changelog-0 (state.change.logger)
[2017-10-22 22:30:20,859] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 7 for partition wordcount-application-Counts-changelog-0 (state.change.logger)
[2017-10-22 22:30:20,859] TRACE Broker 0 completed LeaderAndIsr request correlationId 7 from controller 0 epoch 1 for the become-leader transition for partition wordcount-application-Counts-changelog-0 (state.change.logger)
[2017-10-22 22:30:20,860] TRACE Controller 0 epoch 1 received response {error_code=0,partitions=[{topic=wordcount-application-Counts-changelog,partition=0,error_code=0}]} for a request sent to broker localhost:9092 (id: 0 rack: null) (state.change.logger)
[2017-10-22 22:30:20,861] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition wordcount-application-Counts-changelog-0 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 8 (state.change.logger)
[2017-10-22 22:30:20,862] TRACE Controller 0 epoch 1 received response {error_code=0} for a request sent to broker localhost:9092 (id: 0 rack: null) (state.change.logger)
[2017-10-22 22:30:49,376] TRACE Controller 0 epoch 1 changed partition [WordsWithCountsTopic,0] state from NonExistentPartition to NewPartition with assigned replicas 0 (state.change.logger)
[2017-10-22 22:30:49,377] TRACE Controller 0 epoch 1 changed state of replica 0 for partition [WordsWithCountsTopic,0] from NonExistentReplica to NewReplica (state.change.logger)
[2017-10-22 22:30:49,380] TRACE Controller 0 epoch 1 changed partition [WordsWithCountsTopic,0] from NewPartition to OnlinePartition with leader 0 (state.change.logger)
[2017-10-22 22:30:49,381] TRACE Controller 0 epoch 1 sending become-leader LeaderAndIsr request (Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1) to broker 0 for partition [WordsWithCountsTopic,0] (state.change.logger)
[2017-10-22 22:30:49,381] TRACE Controller 0 epoch 1 sending UpdateMetadata request (Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1) to brokers Set(0) for partition WordsWithCountsTopic-0 (state.change.logger)
[2017-10-22 22:30:49,381] TRACE Controller 0 epoch 1 changed state of replica 0 for partition [WordsWithCountsTopic,0] from NewReplica to OnlineReplica (state.change.logger)
[2017-10-22 22:30:49,382] TRACE Broker 0 received LeaderAndIsr request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0) correlation id 9 from controller 0 epoch 1 for partition [WordsWithCountsTopic,0] (state.change.logger)
[2017-10-22 22:30:49,382] TRACE Broker 0 handling LeaderAndIsr request correlationId 9 from controller 0 epoch 1 starting the become-leader transition for partition WordsWithCountsTopic-0 (state.change.logger)
[2017-10-22 22:30:49,394] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 9 for partition WordsWithCountsTopic-0 (state.change.logger)
[2017-10-22 22:30:49,395] TRACE Broker 0 completed LeaderAndIsr request correlationId 9 from controller 0 epoch 1 for the become-leader transition for partition WordsWithCountsTopic-0 (state.change.logger)
[2017-10-22 22:30:49,395] TRACE Controller 0 epoch 1 received response {error_code=0,partitions=[{topic=WordsWithCountsTopic,partition=0,error_code=0}]} for a request sent to broker localhost:9092 (id: 0 rack: null) (state.change.logger)
[2017-10-22 22:30:49,396] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition WordsWithCountsTopic-0 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 10 (state.change.logger)
[2017-10-22 22:30:49,404] TRACE Controller 0 epoch 1 received response {error_code=0} for a request sent to broker localhost:9092 (id: 0 rack: null) (state.change.logger)
